,maxx,i,j,q,orders_long,orders_short,alpha
7739,8.604390348507842,25,27,7,3,1,17.208780697015683
107,1.4958451072001135,5,25,13,11,12,17.202218732801306
7829,3.822473692109746,25,32,2,4,5,17.201131614493857
1446,1.8103081593424357,8,36,3,8,11,17.19792751375314
5834,5.720339211345381,20,27,2,3,3,17.161017634036142
741,1.183045095776431,6,39,1,14,15,17.15415388875825
5855,4.895509884298666,20,28,4,4,3,17.13428459504533
2722,5.7075064427619004,12,23,6,2,4,17.1225193282857
12674,5.706933041955327,38,39,2,3,3,17.12079912586598
12871,11.408045037402875,39,32,9,2,1,17.112067556104314
351,1.0692488501652249,5,38,10,16,16,17.107981602643598
2704,4.885919535996908,12,22,7,3,4,17.100718375989178
12223,8.543017456398555,37,32,7,2,2,17.08603491279711
12552,11.382843360622775,38,32,13,2,1,17.074265040934165
1292,2.4367579897987173,8,28,1,6,8,17.05730592859102
2711,4.867152074070733,12,22,14,3,4,17.035032259247565
1092,1.6222565088646237,7,37,10,10,11,17.03369334307855
4647,4.86421505864446,17,24,12,3,4,17.024752705255608
3821,6.808840661006144,15,21,3,1,4,17.02210165251536
996,2.0022618951568716,7,32,9,7,10,17.019226108833408
11096,6.807154441555192,34,32,1,2,3,17.01788610388798
8858,6.803898450333929,28,29,5,2,3,17.009746125834823
1427,1.790296943583928,8,35,3,8,11,17.007820964047315
10046,4.247675124072635,31,34,15,3,5,16.99070049629054
11544,5.661308100646429,35,35,12,3,3,16.983924301939286
2723,5.658702968145595,12,23,7,2,4,16.976108904436785
12295,4.846499242677318,37,36,3,3,4,16.962747349370613
3447,8.478647064309609,14,21,9,1,3,16.957294128619218
1275,2.826142289343718,8,27,3,5,7,16.956853736062307
5911,3.388114942585743,20,31,3,5,5,16.940574712928715
6180,8.469560338526009,21,25,6,3,1,16.939120677052017
1915,5.641915364385822,10,20,16,2,4,16.925746093157464
5441,3.760347283744647,19,26,8,5,4,16.921562776850912
2705,4.825372068738599,12,22,8,3,4,16.888802240585093
5789,6.749140370489269,20,24,14,2,3,16.872850926223173
1279,2.8119464672435983,8,27,7,5,7,16.87167880346159
3823,6.748376037420412,15,21,5,1,4,16.87094009355103
12243,8.434986860734776,37,33,8,2,2,16.869973721469552
1157,3.0638734152080116,8,20,18,6,5,16.851303783644063
12267,11.23348951367989,37,34,13,2,1,16.850234270519834
9641,4.212302419200059,30,32,9,5,3,16.849209676800236
10747,11.206337708581001,33,32,13,1,2,16.8095065628715
10374,5.598060324593372,32,32,1,3,3,16.794180973780115
7394,4.798014899807333,24,29,4,5,2,16.793052149325664
5861,4.797484122473181,20,28,10,4,3,16.791194428656134
1923,6.71247342235627,10,21,5,2,3,16.781183555890674
620,1.3401370629325964,6,32,13,10,15,16.751713286657456
12884,11.161757457567207,39,33,3,2,1,16.74263618635081
3141,3.342665779421878,13,25,7,5,5,16.71332889710939
5362,8.355945252856069,19,22,5,2,2,16.711890505712137
10787,5.570360095002926,33,34,15,4,2,16.71108028500878
10868,3.3383599930602523,33,39,1,5,5,16.69179996530126
1167,3.025485706816566,8,21,9,6,5,16.64017138749111
9767,4.159066509468398,30,39,2,4,4,16.636266037873593
10777,5.541653948076629,33,34,5,4,2,16.624961844229887
2129,2.0776286117475657,10,32,2,8,8,16.621028893980526
1126,1.3837799347596795,7,39,6,11,13,16.605359217116153
2003,3.017476846198599,10,25,9,4,7,16.596122654092294
1447,1.7467002818877155,8,36,4,8,11,16.5936526779333
2729,5.529642189831593,12,23,13,2,4,16.58892656949478
2672,5.526480174121065,12,20,13,2,4,16.579440522363196
10742,11.027525515970021,33,32,8,1,2,16.541288273955033
12230,8.258325856084559,37,32,14,2,2,16.516651712169118
11552,4.717812556218137,35,36,1,4,3,16.51234394676348
11898,5.501011885266427,36,34,5,4,2,16.50303565579928
2057,2.1996902083158987,10,28,6,7,8,16.49767656236924
1787,1.4338306588507317,9,34,2,10,13,16.489052576783415
5790,6.580084493307919,20,24,15,2,3,16.450211233269798
7450,4.6964459815941275,24,32,3,3,4,16.437560935579448
2726,5.476910025199857,12,23,10,2,4,16.43073007559957
11553,4.6925103933992895,35,36,2,4,3,16.423786376897514
1108,1.4262200535693765,7,38,7,11,12,16.40153061604783
2001,2.9810620190122874,10,25,7,4,7,16.39584110456758
1374,1.6387507401797123,8,32,7,9,11,16.387507401797123
1300,2.340421507555976,8,28,9,6,8,16.38295055289183
1301,2.336808484247523,8,28,10,6,8,16.35765938973266
11509,8.177543777172293,35,33,15,2,2,16.355087554344585
1349,1.6349697989411704,8,31,1,10,10,16.349697989411705
6166,8.159355724893844,21,24,11,3,1,16.31871144978769
5914,3.261613567149878,20,31,6,5,5,16.30806783574939
2356,4.070854698111341,11,24,1,3,5,16.283418792445364
1313,1.809081442324432,8,29,3,9,9,16.281732980919887
7398,4.650071970873581,24,29,8,5,2,16.275251898057533
3142,3.2544985069739822,13,25,8,5,5,16.27249253486991
11537,5.423331132337473,35,35,5,3,3,16.269993397012417
3071,8.134041684282701,13,21,13,2,2,16.268083368565403
10785,5.415847417274204,33,34,13,4,2,16.247542251822612
11926,6.493113435729546,36,35,14,3,2,16.232783589323866
4606,8.10992375015931,17,22,9,1,3,16.21984750031862
12296,4.631155373207836,37,36,4,3,4,16.209043806227427
766,2.9456635244229536,7,20,7,5,6,16.201149384326246
600,1.295283497849553,6,31,12,10,15,16.191043723119414
6176,8.077869652477474,21,25,2,3,1,16.15573930495495
12885,10.769253219889272,39,33,4,2,1,16.153879829833908
7762,4.614872376603239,25,28,11,5,2,16.15205331811134
2435,2.4829362788938125,11,28,4,7,6,16.139085812809782
1770,1.6118772972830036,9,33,4,9,11,16.118772972830037
3251,2.14741299867384,13,31,3,7,8,16.1055974900538
2708,4.599832753201407,12,22,11,3,4,16.099414636204926
4642,4.593098912886365,17,24,7,3,4,16.07584619510228
5837,5.355609143638366,20,27,5,3,3,16.066827430915097
1786,1.3961290594644173,9,34,1,10,13,16.0554841838408
4296,3.5673365402250834,16,26,3,4,5,16.053014431012876
6177,8.020840746376495,21,25,3,3,1,16.04168149275299
7039,4.582268689205712,23,30,10,5,2,16.037940412219992
9425,4.580311248440734,29,39,2,3,4,16.031089369542567
4257,4.007543195956934,16,24,2,2,6,16.030172783827737
1931,6.411627636986979,10,21,13,2,3,16.02906909246745
8496,4.574036771389698,27,29,4,3,4,16.009128699863943
11934,5.333835843403306,36,36,3,3,3,16.001507530209917
4295,3.5555046037518614,16,26,2,4,5,15.999770716883376
856,2.285509731726602,7,25,2,6,8,15.998568122086215
2413,3.1994636879798977,11,27,1,5,5,15.997318439899487
11077,10.6413755483127,34,31,1,2,1,15.96206332246905
1350,1.5958223222074976,8,31,2,10,10,15.958223222074977
2766,4.554061168693327,12,25,12,3,4,15.939214090426644
1338,1.6776108423243195,8,30,9,8,11,15.937303002081034
1395,1.5933701761902799,8,33,9,9,11,15.9337017619028
1965,4.546740396048962,10,23,9,4,3,15.913591386171369
11156,4.5460556775993,34,35,4,3,4,15.911194871597552
573,1.4453419108400667,6,30,4,9,13,15.898761019240734
5365,7.946737109057541,19,22,8,2,2,15.893474218115083
1314,1.7655842464357812,8,29,4,9,9,15.89025821792203
7449,4.535373687696455,24,32,2,3,4,15.873807906937593
1927,6.344220101371864,10,21,9,2,3,15.86055025342966
308,1.0937747165795482,5,36,5,13,16,15.859733390403449
4298,3.523438334779904,16,26,5,4,5,15.855472506509567
12874,10.566097494314024,39,32,12,2,1,15.849146241471036
11925,6.339201574791985,36,35,13,3,2,15.848003936979962
280,1.1730381616386156,5,34,15,11,16,15.836015182121312
12870,10.556451021726653,39,32,8,2,1,15.834676532589981
4044,3.1648179843795767,15,32,17,4,6,15.824089921897883
1375,1.5818747341285455,8,32,8,9,11,15.818747341285455
2000,2.873622601538286,10,25,6,4,7,15.804924308460572
12567,10.533236411339228,38,33,9,2,1,15.799854617008842
523,1.3163969196237872,6,27,11,9,15,15.796763035485448
10741,10.527258314616313,33,32,7,1,2,15.79088747192447
8840,7.889325263354982,28,28,6,2,2,15.778650526709963
1751,1.6598072356162463,9,32,4,9,10,15.76816873835434
12525,15.76792745106922,38,31,5,2,0,15.76792745106922
9770,3.9378445356506337,30,39,5,4,4,15.751378142602535
1312,1.7499357602891914,8,29,2,9,9,15.749421842602722
5732,10.497964074537089,20,21,14,2,1,15.746946111805634
2709,4.497820423615058,12,22,12,3,4,15.742371482652702
505,1.4277487259705333,6,26,12,8,14,15.705235985675866
11460,7.845735235233304,35,31,4,3,1,15.691470470466609
9254,6.2762209674671885,29,30,2,2,3,15.690552418667972
7737,7.833177886001243,25,27,5,3,1,15.666355772002486
572,1.4227621974475995,6,30,3,9,13,15.650384171923594
1428,1.6465878231111075,8,35,4,8,11,15.642584319555521
307,1.0783909668950875,5,36,4,13,16,15.636669019978768
5367,7.817944759960531,19,22,10,2,2,15.635889519921061
2436,2.4032069811222057,11,28,5,7,6,15.620845377294337
1318,1.7352417080583173,8,29,8,9,9,15.617175372524857
2674,5.196689083613299,12,20,15,2,4,15.590067250839896
3125,3.8974333122245977,13,24,10,4,4,15.58973324889839
1319,1.732030131739643,8,29,9,9,9,15.588271185656787
10397,3.463382530458021,32,33,5,5,4,15.585221387061093
570,1.4150175375613743,6,30,1,9,13,15.565192913175117
1295,2.2223035651291982,8,28,4,6,8,15.556124955904387
1933,6.216331280228675,10,21,15,2,3,15.540828200571688
11555,4.438661030245737,35,36,4,4,3,15.53531360586008
12996,3.8791921211557776,39,39,1,4,4,15.51676848462311
4262,3.87594417802586,16,24,7,2,6,15.50377671210344
4260,3.8723953462624747,16,24,5,2,6,15.489581385049899
2727,5.160310539375917,12,23,11,2,4,15.480931618127752
1768,1.5480460227086255,9,33,2,9,11,15.480460227086255
12876,10.305425025391093,39,32,14,2,1,15.458137538086639
4258,3.8609733041615106,16,24,3,2,6,15.443893216646043
6178,7.721018448059916,21,25,4,3,1,15.442036896119832
1085,1.4700128958530159,7,37,3,10,11,15.435135406456666
12847,15.398849126527253,39,31,4,1,1,15.398849126527253
3069,7.699107302600909,13,21,11,2,2,15.398214605201819
4607,7.698606716294015,17,22,10,1,3,15.39721343258803
54,1.2829722200881122,5,22,17,12,12,15.395666641057346
11952,3.8482801267929063,36,37,2,3,5,15.393120507171625
1960,4.393832747189849,10,23,4,4,3,15.378414615164473
1921,6.151046430814112,10,21,3,2,3,15.377616077035281
3068,7.687153970801257,13,21,10,2,2,15.374307941602513
1334,1.6180029196478793,8,30,5,8,11,15.371027736654854
8890,4.390342519799323,28,30,18,3,4,15.366198819297631
1919,6.139624388713148,10,21,1,2,3,15.34906097178287
1339,1.6136253364032287,8,30,10,8,11,15.329440695830673
7406,4.379647023124885,24,29,16,5,2,15.328764580937099
10034,3.824549062952913,31,34,3,3,5,15.298196251811651
4297,3.396589128525103,16,26,4,4,5,15.284651078362964
11166,4.362348899234559,34,35,14,3,4,15.268221147320956
8822,6.104670637577416,28,27,7,3,2,15.261676593943541
4598,7.628344368497444,17,22,1,1,3,15.256688736994889
779,2.7669458061688674,7,21,1,6,5,15.218201933928771
1296,2.1733692204324147,8,28,5,6,8,15.213584543026903
2395,3.3805175689875386,11,26,2,5,4,15.212329060443924
2394,3.3759487507799264,11,26,1,5,4,15.191769378509669
11157,4.337603374601287,34,35,5,3,4,15.181611811104506
3429,10.114115746354669,14,20,10,1,2,15.171173619532002
2710,4.325956438365671,12,22,13,3,4,15.140847534279846
12550,10.088701670883694,38,32,11,2,1,15.13305250632554
4294,3.3627570804157805,16,26,1,4,5,15.132406861871011
1333,1.5923289340339513,8,30,4,8,11,15.127124873322536
5843,5.032467108863314,20,27,11,3,3,15.097401326589942
7828,3.35442892366601,25,32,1,4,5,15.094930156497044
11508,7.5460336225003015,35,33,14,2,2,15.092067245000603
1294,2.148660745169307,8,28,3,6,8,15.04062521618515
1429,1.582979945656387,8,35,5,8,11,15.038309483735677
9424,4.285763018352179,29,39,1,3,4,15.000170564232626
5366,7.492398023564863,19,22,9,2,2,14.984796047129725
1156,2.7227600274502572,8,20,17,6,5,14.975180150976415
2728,4.988446554126531,12,23,12,2,4,14.965339662379593
1354,1.4958798038414929,8,31,6,10,10,14.95879803841493
3070,7.47868918744169,13,21,12,2,2,14.95737837488338
4601,7.4744152538325626,17,22,4,1,3,14.948830507665125
574,1.3581681886238741,6,30,5,9,13,14.939850074862616
1788,1.2986048820001885,9,34,3,10,13,14.933956143002169
11081,9.95422828138655,34,31,5,2,1,14.931342422079826
7830,3.315576070745456,25,32,3,4,5,14.920092318354552
5806,4.969655963763419,20,25,12,3,3,14.908967891290256
4595,9.92976349558852,17,21,17,1,2,14.894645243382781
3089,7.440801379035652,13,22,12,2,2,14.881602758071304
10389,4.958853113333866,32,32,16,3,3,14.876559340001599
1302,2.1248136476435135,8,28,11,6,8,14.873695533504595
1771,1.4865938442096251,9,33,5,9,11,14.865938442096251
8875,4.232700542097559,28,30,3,3,4,14.814451897341456
1996,2.691713697286298,10,25,2,4,7,14.80442533507464
12951,5.9206524377447405,39,36,13,1,4,14.801631094361852
8881,4.22707212009388,28,30,9,3,4,14.794752420328582
12523,14.789533300240532,38,31,3,2,0,14.789533300240532
12313,4.219586292634732,37,37,2,3,4,14.768552024221563
4080,3.2801396070768485,15,34,15,5,4,14.760628231845818
2096,1.7352568058841074,10,30,7,8,9,14.749682850014912
12628,5.899798157364256,38,36,13,1,4,14.74949539341064
1959,4.212861624209891,10,23,3,4,3,14.745015684734618
3065,7.3616072344055885,13,21,7,2,2,14.723214468811177
2765,4.2035568004707855,12,25,11,3,4,14.71244880164775
53,1.2235502733707493,5,22,16,12,12,14.68260328044899
2798,2.6684963954494574,12,27,6,6,5,14.676730174972015
12933,9.769733980871646,39,35,14,1,2,14.654600971307469
4261,3.6617208877518523,16,24,6,2,6,14.64688355100741
7411,3.647887975592971,24,30,2,5,3,14.591551902371885
8512,4.862813061262847,27,30,1,2,4,14.588439183788541
2416,2.9138117399366745,11,27,4,5,5,14.569058699683373
1178,2.426631146997588,8,22,1,5,7,14.559786881985527
5731,9.698582045205907,20,21,13,2,1,14.54787306780886
12586,5.818902726358008,38,34,9,3,2,14.54725681589502
1967,4.153821469503733,10,23,11,4,3,14.538375143263067
5439,3.230427341513356,19,26,6,5,4,14.536923036810101
3107,4.150874479441786,13,23,11,4,3,14.52806067804625
2794,2.6403812680369905,12,27,2,6,5,14.522096974203448
1083,1.38078266968474,7,37,1,10,11,14.49821803168977
12846,14.477525189342948,39,31,3,1,1,14.477525189342948
5375,7.220229927673996,19,22,18,2,2,14.440459855347992
12932,9.607231250526386,39,35,13,1,2,14.410846875789579
1298,2.057247559424008,8,28,7,6,8,14.400732915968055
2414,2.8800404998368974,11,27,2,5,5,14.400202499184488
12950,5.759108762984931,39,36,12,1,4,14.397771907462326
5440,3.1988705773041053,19,26,7,5,4,14.394917597868474
7734,7.191265202418151,25,27,2,3,1,14.382530404836302
1995,2.614154629844292,10,25,1,4,7,14.377850464143606
1963,4.103998356599982,10,23,7,4,3,14.363994248099939
1311,1.5942101549416763,8,29,1,9,9,14.347891394475086
10358,5.734817231013293,32,31,4,4,1,14.337043077533234
12566,9.557902254261577,38,33,8,2,1,14.336853381392366
4593,9.555492363686767,17,21,15,1,2,14.33323854553015
12226,7.165723274000026,37,32,10,2,2,14.331446548000052
3158,2.8580955080987427,13,26,5,6,4,14.290477540493713
1303,2.03949964329461,8,28,12,6,8,14.276497503062272
11112,5.698865710888365,34,32,17,2,3,14.24716427722091
4643,4.0663795173051165,17,24,8,3,4,14.232328310567908
8895,2.84611804170821,28,31,4,5,5,14.230590208541049
10340,7.114067998129493,32,30,5,4,0,14.228135996258986
616,1.1378732944227083,6,32,9,10,15,14.223416180283854
4604,7.103177685697851,17,22,7,1,3,14.206355371395702
2097,1.6707690142561484,10,30,8,8,9,14.201536621177262
1969,4.0561732667734205,10,23,13,4,3,14.196606433706972
1752,1.4936826499916163,9,32,5,9,10,14.189985174920354
2795,2.576388343723575,12,27,3,6,5,14.170135890479663
5447,3.1452163855974096,19,26,14,5,4,14.153473735188342
747,0.9748274237221792,6,39,7,14,15,14.134997643971598
9975,5.652839901301051,31,31,1,3,2,14.132099753252627
1151,2.5687954644887476,8,20,12,6,5,14.128375054688112
11848,9.41635686467584,36,31,12,1,2,14.124535297013761
3156,2.824727075437652,13,26,3,6,4,14.12363537718826
10813,3.1343297750540295,33,36,3,4,5,14.104483987743134
8118,7.046233480567124,26,27,6,3,1,14.092466961134248
5353,7.044526043409899,19,21,15,2,2,14.089052086819798
2335,3.520784026380715,11,22,18,4,4,14.08313610552286
3572,2.3459975036926566,14,28,1,5,7,14.07598502215594
12314,4.011220242254735,37,37,3,3,4,14.039270847891572
3800,7.019044481678674,15,20,1,1,3,14.038088963357348
2078,1.6506251311136029,10,29,8,8,9,14.030313614465625
1158,2.5504487087154017,8,20,19,6,5,14.02746789793471
6157,7.00493552958299,21,24,2,3,1,14.00987105916598
1320,1.5563856547012753,8,29,10,9,9,14.007470892311478
12298,4.001734298550401,37,36,6,3,4,14.006070044926403
2415,2.7959832368159474,11,27,3,5,5,13.979916184079737
599,1.1177453822381793,6,31,11,10,15,13.971817277977241
5724,9.308257335866198,20,21,6,2,1,13.962386003799297
3064,6.976112283866807,13,21,6,2,2,13.952224567733614
1026,1.161731241757422,7,34,1,12,12,13.940774901089064
2398,3.0964315578899906,11,26,5,5,4,13.933942010504957
3087,6.963262014316952,13,22,10,2,2,13.926524028633905
4609,6.95594020771644,17,22,12,1,3,13.91188041543288
3086,6.951308682517299,13,22,9,2,2,13.902617365034597
1143,2.5244687550454747,8,20,4,6,5,13.88457815275011
3519,3.0750997236346613,14,25,5,5,4,13.837948756355976
1293,1.9734694415804968,8,28,2,6,8,13.814286091063478
3269,2.124397335394845,13,32,2,7,6,13.808582680066491
3391,1.6241694325640297,13,38,10,8,9,13.805440176794253
1983,3.4511081515748874,10,24,8,4,4,13.80443260629955
1297,1.9711586235862184,8,28,6,6,8,13.798110365103529
2694,4.59833809005483,12,21,16,3,3,13.79501427016449
575,1.2529715565061408,6,30,6,9,13,13.782687121567548
2764,3.9365058532536112,12,25,10,3,4,13.77777048638764
1947,4.591500139846275,10,22,10,3,3,13.774500419538825
293,0.9499073208575938,5,35,9,12,17,13.773656152435109
4602,6.886146492019096,17,22,5,1,3,13.772292984038192
9599,4.5872776816824015,30,30,5,3,3,13.761833045047204
309,0.9486024260798195,5,36,6,13,16,13.754735178157382
1088,1.3094229805982933,7,37,6,10,11,13.74894129628208
1121,1.1457162503882001,7,39,1,11,13,13.748595004658402
12287,6.861397223452863,37,35,14,1,3,13.722794446905725
1789,1.1925958048437677,9,34,4,10,13,13.714851755703329
9273,3.045282974340942,29,31,2,5,4,13.703773384534239
12549,9.132600045010609,38,32,10,2,1,13.698900067515913
5373,6.848421286632628,19,22,16,2,2,13.696842573265256
11844,9.130342953547748,36,31,8,1,2,13.695514430321623
1750,1.4411105575531566,9,32,3,9,10,13.690550296754989
5788,5.472083136105871,20,24,13,2,3,13.680207840264679
2396,3.0332031993559467,11,26,3,5,4,13.64941439710176
1146,2.4800005668107876,8,20,7,6,5,13.640003117459331
3501,3.029339752115803,14,24,6,5,4,13.632028884521114
5531,3.0286222506261513,19,31,3,5,4,13.62880012781768
2362,3.4056311896618188,11,24,7,3,5,13.622524758647275
1145,2.476097053764336,8,20,6,6,5,13.618533795703847
12907,13.612954977219696,39,34,7,1,1,13.612954977219696
12627,5.438362060397772,38,36,12,1,4,13.59590515099443
2375,3.3974506660510406,11,25,1,4,4,13.589802664204162
11062,6.782656310024391,34,30,5,3,1,13.565312620048783
11849,9.037957242067405,36,31,13,1,2,13.556935863101106
2357,3.38406580501083,11,24,2,3,5,13.53626322004332
1710,1.5022231596961741,9,30,1,9,9,13.520008437265567
9291,2.45684690715018,29,32,1,7,4,13.512657989325989
1321,1.4995096486501087,8,29,11,9,9,13.49558683785098
3088,6.742843899157733,13,22,11,2,2,13.485687798315466
2079,1.5861373394856437,10,29,9,8,9,13.482167385627971
3250,1.796121489215519,13,31,2,7,8,13.470911169116393
3591,1.792104467617502,14,29,1,6,9,13.440783507131265
8987,3.3561062623958344,28,36,1,4,4,13.424425049583338
12540,8.94468286513626,38,32,1,2,1,13.41702429770439
9646,3.3516299100980045,30,32,14,5,3,13.406519640392018
12844,13.402258518350655,39,31,1,1,1,13.402258518350655
