,maxx,i,j,z1,z2,orders_long,orders_short,alpha
1458,4.420828871697672,0.15000000000000002,0.3,0.045,0.025,18,34,114.94155066413946
1908,5.469600244261113,0.2,0.2,0.015,0.025,21,21,114.86160512948338
1499,4.59405355420001,0.15000000000000002,0.35000000000000003,0.025,0.034999999999999996,29,21,114.85133885500025
2171,6.953162428472217,0.2,0.35000000000000003,0.030000000000000002,0.034999999999999996,12,21,114.72718006979157
1500,4.776371735766941,0.15000000000000002,0.35000000000000003,0.025,0.04,29,19,114.63292165840659
748,2.8967541016578857,0.1,0.25,0.015,0.025,50,29,114.42178701548649
634,9.120077708454522,0.1,0.1,0.045,0.030000000000000002,24,1,114.00097135568153
2813,3.925821562020105,0.25,0.3,0.030000000000000002,0.015,8,50,113.84882529858305
4858,32.46594114590622,0.4,0.1,0.005,0.005,4,3,113.63079401067178
2633,4.726989389836621,0.25,0.2,0.015,0.01,12,36,113.44774535607891
4306,10.804156143964509,0.35000000000000003,0.25,0.01,0.034999999999999996,3,18,113.44363951162734
3213,3.657701232151775,0.25,0.55,0.034999999999999996,0.015,6,56,113.38873819670502
6479,113.3734357519742,0.5,0.1,0.005,0.030000000000000002,1,1,113.3734357519742
3203,2.9030686566708694,0.25,0.55,0.030000000000000002,0.01,8,70,113.21967761016391
1248,8.690211720414137,0.15000000000000002,0.1,0.030000000000000002,0.030000000000000002,25,1,112.97275236538378
795,2.4245178996722356,0.1,0.3,0.01,0.025,59,34,112.74008233475895
1415,3.3145834885122643,0.15000000000000002,0.3,0.02,0.025,34,34,112.69583860941698
2133,3.635172691689953,0.2,0.35000000000000003,0.01,0.025,27,35,112.69035344238854
714,5.119089187211635,0.1,0.2,0.030000000000000002,0.04,31,13,112.61996211865598
1400,3.360505526933568,0.15000000000000002,0.3,0.01,0.04,49,18,112.57693515227453
3047,2.9602981003682687,0.25,0.45,0.030000000000000002,0.01,8,68,112.4913278139942
965,1.9722453651346754,0.1,0.4,0.025,0.005,36,78,112.4179858126765
6476,74.84996026435931,0.5,0.1,0.005,0.015,1,2,112.27494039653897
1528,4.232187328401451,0.15000000000000002,0.35000000000000003,0.045,0.025,18,35,112.15296420263844
2061,4.072676587014261,0.2,0.3,0.015,0.025,21,34,111.99860614289217
3310,31.99304977281386,0.3,0.1,0.045,0.005,4,3,111.9756742048485
2645,7.212362709131017,0.25,0.2,0.02,0.025,10,21,111.79162199153076
3057,3.726137250079284,0.25,0.45,0.034999999999999996,0.015,6,54,111.78411750237852
245,2.35322617506577,0.05,0.3,0.045,0.005,25,70,111.77824331562408
77,2.4242239399273413,0.05,0.2,0.005,0.025,71,21,111.5143012366577
2229,4.127301108684456,0.2,0.4,0.02,0.025,18,36,111.43712993448031
1399,3.2236418095345334,0.15000000000000002,0.3,0.01,0.034999999999999996,49,20,111.21564242894141
2919,3.1738089153454836,0.25,0.35000000000000003,0.045,0.01,5,65,111.08331203709193
2840,4.037917829347538,0.25,0.3,0.045,0.015,5,50,111.0427403070573
61,4.421779311781801,0.05,0.15000000000000002,0.025,0.030000000000000002,39,11,110.54448279454503
1938,8.842746318306602,0.2,0.2,0.030000000000000002,0.04,12,13,110.53432897883253
1917,5.668305461343863,0.2,0.2,0.02,0.025,18,21,110.53195649620532
2214,3.496498923629939,0.2,0.4,0.01,0.025,27,36,110.13971609434309
721,5.789827728582984,0.1,0.2,0.034999999999999996,0.04,25,13,110.00672684307669
2903,4.214972935300899,0.25,0.35000000000000003,0.034999999999999996,0.02,6,46,109.58929631782338
2875,3.5290476375842705,0.25,0.35000000000000003,0.02,0.015,10,52,109.40047676511239
1488,3.1651511040699463,0.15000000000000002,0.35000000000000003,0.02,0.025,34,35,109.19771309041315
5035,12.834624983938102,0.4,0.2,0.01,0.034999999999999996,2,15,109.09431236347388
2620,6.0550735162364235,0.25,0.2,0.005,0.034999999999999996,21,15,108.99132329225563
2076,2.8640475131351644,0.2,0.3,0.025,0.01,14,62,108.83380549913625
854,2.309944385964801,0.1,0.3,0.045,0.005,24,70,108.56738614034563
2758,3.940975785319641,0.25,0.25,0.045,0.01,5,50,108.37683409629014
2081,6.364778090552462,0.2,0.3,0.025,0.034999999999999996,14,20,108.20122753939185
3137,3.9308297392018834,0.25,0.5,0.034999999999999996,0.02,6,49,108.09781782805179
1929,8.006644501396442,0.2,0.2,0.025,0.04,14,13,108.08970076885197
891,1.9431365978022068,0.1,0.35000000000000003,0.025,0.005,36,75,107.84408117802248
2142,3.8504784888270867,0.2,0.35000000000000003,0.015,0.025,21,35,107.81339768715843
682,2.690156675572141,0.1,0.2,0.01,0.025,59,21,107.60626702288563
3153,2.901878665762144,0.25,0.5,0.045,0.01,5,69,107.36951063319933
4134,12.611535395141974,0.35000000000000003,0.15000000000000002,0.005,0.030000000000000002,6,11,107.19805085870678
2162,6.117060611562056,0.2,0.35000000000000003,0.025,0.034999999999999996,14,21,107.04856070233598
4876,53.48682440215612,0.4,0.1,0.015,0.005,1,3,106.97364880431223
1474,3.144276529983182,0.15000000000000002,0.35000000000000003,0.01,0.04,49,19,106.90540201942818
1984,4.261430000855502,0.2,0.25,0.015,0.025,21,29,106.53575002138756
1747,1.9023744854320124,0.15000000000000002,0.55,0.025,0.005,29,83,106.53297118419269
3109,3.272290945317563,0.25,0.5,0.02,0.015,10,55,106.34945572282079
1395,2.9944151954717357,0.15000000000000002,0.3,0.005,0.04,53,18,106.30173943924662
2094,2.9523495499611645,0.2,0.3,0.034999999999999996,0.01,10,62,106.28458379860191
1905,3.728656192082975,0.2,0.2,0.015,0.01,21,36,106.26670147436478
1846,7.579525960194496,0.2,0.15000000000000002,0.015,0.04,21,7,106.11336344272294
416,1.7982385315262448,0.05,0.45,0.025,0.005,39,79,106.09607336004845
1473,3.0240438428663667,0.15000000000000002,0.35000000000000003,0.01,0.034999999999999996,49,21,105.84153450032284
718,4.590743391170665,0.1,0.2,0.034999999999999996,0.025,25,21,105.58709799692531
1424,3.35009851062862,0.15000000000000002,0.3,0.025,0.025,29,34,105.52810308480153
108,3.9031217426956104,0.05,0.2,0.030000000000000002,0.025,33,21,105.38428705278147
2710,7.5273269043929645,0.25,0.25,0.015,0.04,12,16,105.3825766615015
765,3.502490838112825,0.1,0.25,0.030000000000000002,0.025,31,29,105.07472514338474
162,3.382882696159556,0.05,0.25,0.030000000000000002,0.025,33,29,104.86936358094624
1406,2.8318314816947288,0.15000000000000002,0.3,0.015,0.025,40,34,104.77776482270497
209,1.9221263562426822,0.05,0.3,0.025,0.005,39,70,104.75588641522619
868,2.2272330686848374,0.1,0.35000000000000003,0.01,0.025,59,35,104.67995422818736
4945,17.446612432400322,0.4,0.15000000000000002,0.005,0.034999999999999996,4,8,104.67967459440193
2091,6.973059358381994,0.2,0.3,0.030000000000000002,0.04,12,18,104.59589037572992
4951,11.57953437197464,0.4,0.15000000000000002,0.01,0.02,2,16,104.21580934777177
2893,3.468002121976288,0.25,0.35000000000000003,0.030000000000000002,0.015,8,52,104.04006365928863
2172,6.71125691124157,0.2,0.35000000000000003,0.030000000000000002,0.04,12,19,104.02448212424433
1394,2.847488818999156,0.15000000000000002,0.3,0.005,0.034999999999999996,53,20,103.93334189346919
4388,9.88832964716174,0.35000000000000003,0.3,0.01,0.04,3,18,103.82746129519828
1977,3.701275467709613,0.2,0.25,0.01,0.025,27,29,103.63571309586916
1370,5.050666045227385,0.15000000000000002,0.25,0.030000000000000002,0.04,25,16,103.53865392716139
1996,2.997758568362912,0.2,0.25,0.025,0.005,14,55,103.42267060852046
522,2.1981974640170323,0.05,0.5,0.045,0.01,25,69,103.31528080880052
942,2.1730696703243506,0.1,0.4,0.01,0.025,59,36,103.22080934040666
4869,51.53279506793197,0.4,0.1,0.01,0.015,2,2,103.06559013586394
1409,3.541385306402826,0.15000000000000002,0.3,0.015,0.04,40,18,102.70017388568195
4057,34.131063282510524,0.35000000000000003,0.1,0.01,0.005,3,3,102.39318984753157
1595,3.7908725316596157,0.15000000000000002,0.4,0.045,0.025,18,36,102.35355835480962
2997,2.8429529716348574,0.25,0.4,0.045,0.01,5,67,102.34630697885487
2627,5.384045714025043,0.25,0.2,0.01,0.025,17,21,102.29686856647582
1497,3.1845857782014075,0.15000000000000002,0.35000000000000003,0.025,0.025,29,35,101.90674490244504
1418,3.9174362189104084,0.15000000000000002,0.3,0.02,0.04,34,18,101.85334169167062
1369,4.728484364207914,0.15000000000000002,0.25,0.030000000000000002,0.034999999999999996,25,18,101.66241383047016
3127,3.2269289342258345,0.25,0.5,0.030000000000000002,0.015,8,55,101.64826142811378
2981,3.8255522291754858,0.25,0.4,0.034999999999999996,0.02,6,47,101.37713407315037
2920,3.5569494239163966,0.25,0.35000000000000003,0.045,0.015,5,52,101.3730585816173
210,2.002510459794557,0.05,0.3,0.025,0.01,39,62,101.12677821962514
2004,3.0145591469332915,0.2,0.25,0.030000000000000002,0.005,12,55,100.98773142226527
1201,1.8689422303610828,0.1,0.55,0.034999999999999996,0.005,25,83,100.92288043949847
4881,100.83339575875208,0.4,0.1,0.015,0.030000000000000002,1,1,100.83339575875208
486,1.8634773011102765,0.05,0.5,0.025,0.01,39,69,100.62777425995493
572,1.829572115568127,0.05,0.55,0.034999999999999996,0.005,27,83,100.626466356247
1037,1.749214772005469,0.1,0.45,0.025,0.005,36,79,100.57984939031446
1926,5.7449995407299035,0.2,0.2,0.025,0.025,14,21,100.53749196277332
2663,6.929796285101575,0.25,0.2,0.030000000000000002,0.025,8,21,100.48204613397283
684,2.7152332688405014,0.1,0.2,0.01,0.034999999999999996,59,15,100.46363094709855
4226,12.557775404026545,0.35000000000000003,0.2,0.01,0.04,3,13,100.46220323221236
4141,10.561478458098346,0.35000000000000003,0.15000000000000002,0.01,0.02,3,16,100.3340453519343
2953,3.182463227959299,0.25,0.4,0.02,0.015,10,53,100.24759168071792
1960,5.2748573552341345,0.2,0.2,0.045,0.015,9,29,100.22228974944855
1480,2.668621969802489,0.15000000000000002,0.35000000000000003,0.015,0.025,40,35,100.07332386759333
211,2.247924134555565,0.05,0.3,0.025,0.015,39,50,100.03262398772264
279,1.9213779758298786,0.05,0.35000000000000003,0.025,0.01,39,65,99.91165474315369
1469,2.7734708384215327,0.15000000000000002,0.35000000000000003,0.005,0.04,53,19,99.84495018317517
2175,2.6604392205264187,0.2,0.35000000000000003,0.034999999999999996,0.01,10,65,99.7664707697407
2079,4.155975257187734,0.2,0.3,0.025,0.025,14,34,99.74340617250562
2157,2.5191409979613337,0.2,0.35000000000000003,0.025,0.01,14,65,99.50606941947268
1147,2.139681651624666,0.1,0.5,0.045,0.01,24,69,99.49519680054698
1491,3.7472709686816374,0.15000000000000002,0.35000000000000003,0.02,0.04,34,19,99.3026806700634
1483,3.3636759535402594,0.15000000000000002,0.35000000000000003,0.015,0.04,40,19,99.22844062943766
1524,2.1308741758004355,0.15000000000000002,0.35000000000000003,0.045,0.005,18,75,99.08564917472025
2814,3.8074176583597823,0.25,0.3,0.030000000000000002,0.02,8,44,98.99285911735434
1353,3.409129393849794,0.15000000000000002,0.25,0.015,0.034999999999999996,40,18,98.86475242164403
3154,3.2926516757252355,0.25,0.5,0.045,0.015,5,55,98.77955027175706
2841,4.031188000488101,0.25,0.3,0.045,0.02,5,44,98.76410601195849
1994,5.803579791895889,0.2,0.25,0.02,0.04,18,16,98.66085646223011
3214,3.5214246380121454,0.25,0.55,0.034999999999999996,0.02,6,50,98.59988986434007
677,2.463588418709981,0.1,0.2,0.005,0.034999999999999996,65,15,98.54353674839925
384,2.139708173809952,0.05,0.4,0.045,0.01,25,67,98.42657599525779
2082,6.136957541471834,0.2,0.3,0.025,0.04,14,18,98.19132066354935
4469,8.92454818968095,0.35000000000000003,0.35000000000000003,0.01,0.04,3,19,98.17003008649044
691,3.019526450542943,0.1,0.2,0.015,0.034999999999999996,50,15,98.13460964264564
1454,2.2293594898727225,0.15000000000000002,0.3,0.045,0.005,18,70,98.0918175543998
1314,4.458634405455671,0.15000000000000002,0.2,0.025,0.034999999999999996,29,15,98.08995692002476
1468,2.644894655959077,0.15000000000000002,0.35000000000000003,0.005,0.034999999999999996,53,21,97.86110227048586
1358,3.763624130200523,0.15000000000000002,0.25,0.02,0.034999999999999996,34,18,97.85422738521359
1715,1.9957943255933814,0.15000000000000002,0.5,0.045,0.005,18,80,97.79392195407569
1493,1.8759576987440123,0.15000000000000002,0.35000000000000003,0.025,0.005,29,75,97.54980033468864
3230,2.599026141235165,0.25,0.55,0.045,0.01,5,70,97.46348029631869
348,1.838729610570635,0.05,0.4,0.025,0.01,39,67,97.45266936024366
315,2.1645826194368243,0.05,0.35000000000000003,0.045,0.01,25,65,97.40621787465709
2063,4.7503873770991385,0.2,0.3,0.015,0.034999999999999996,21,20,97.38294123053234
2064,4.989000772744958,0.2,0.3,0.015,0.04,21,18,97.28551506852668
3074,2.6631653429714652,0.25,0.45,0.045,0.01,5,68,97.20553501845848
4878,64.77055242092588,0.4,0.1,0.015,0.015,1,2,97.15582863138883
563,1.673771905499583,0.05,0.55,0.030000000000000002,0.005,33,83,97.07877051897582
1591,2.0218006921387333,0.15000000000000002,0.4,0.045,0.005,18,78,97.0464332226592
246,2.2305561663984657,0.05,0.3,0.045,0.01,25,62,97.02919323833325
1420,1.9595859935586868,0.15000000000000002,0.3,0.025,0.005,29,70,96.999506681155
2716,4.971959244937239,0.25,0.25,0.02,0.025,10,29,96.95320527627617
2144,4.616536358163745,0.2,0.35000000000000003,0.015,0.034999999999999996,21,21,96.94726352143864
2163,5.875155094331409,0.2,0.35000000000000003,0.025,0.04,14,19,96.94005905646824
3058,3.5870150349360292,0.25,0.45,0.034999999999999996,0.02,6,48,96.84940594327279
591,2.03847140117975,0.05,0.55,0.045,0.01,25,70,96.82739155603811
1556,2.7608671796393773,0.15000000000000002,0.4,0.02,0.025,34,36,96.6303512873782
1993,5.360844218587754,0.2,0.25,0.02,0.034999999999999996,18,18,96.49519593457958
2085,2.605106849282564,0.2,0.3,0.030000000000000002,0.01,12,62,96.38895342345486
2221,3.37747139019214,0.2,0.4,0.015,0.025,21,36,96.25793462047598
1999,4.475628139467172,0.2,0.25,0.025,0.025,14,29,96.22600499854421
2412,2.435599615137734,0.2,0.5,0.034999999999999996,0.01,10,69,96.2061847979405
2796,3.5603332990478536,0.25,0.3,0.02,0.02,10,44,96.12899907429204
818,1.8121550172252403,0.1,0.3,0.025,0.005,36,70,96.04421591293773
280,2.110329955269226,0.05,0.35000000000000003,0.025,0.015,39,52,96.02001296474978
1375,5.485394381400436,0.15000000000000002,0.25,0.034999999999999996,0.04,19,16,95.99440167450763
2145,4.798496317323225,0.2,0.35000000000000003,0.015,0.04,21,19,95.96992634646449
3186,2.9050794795156474,0.25,0.55,0.02,0.015,10,56,95.86762282401637
2160,3.909980614091213,0.2,0.35000000000000003,0.025,0.025,14,35,95.79452504523472
1914,3.5459344134512927,0.2,0.2,0.02,0.01,18,36,95.7402291631849
1421,2.102935555258736,0.15000000000000002,0.3,0.025,0.01,29,62,95.68356776427248
2394,2.3011848271138504,0.2,0.5,0.025,0.01,14,69,95.4991703252248
1685,1.751856706336457,0.15000000000000002,0.5,0.025,0.005,29,80,95.47619049533691
2556,6.816809308649918,0.25,0.15000000000000002,0.01,0.030000000000000002,17,11,95.43533032109886
2759,4.146927309095746,0.25,0.25,0.045,0.015,5,41,95.37932810920216
2971,3.126842823972722,0.25,0.4,0.030000000000000002,0.015,8,53,95.36870613116803
137,2.1351717048424055,0.05,0.25,0.005,0.034999999999999996,71,18,95.01514086548704
3030,2.9684109664052634,0.25,0.45,0.02,0.015,10,54,94.98915092496843
5923,11.174579105796886,0.45,0.25,0.01,0.04,1,16,94.98392239927352
1002,2.0859740236103317,0.1,0.4,0.045,0.01,24,67,94.91181807427009
1561,1.7679727627662314,0.15000000000000002,0.4,0.025,0.005,29,78,94.58654280799338
1338,5.727047567055099,0.15000000000000002,0.2,0.045,0.034999999999999996,18,15,94.49628485640913
2709,6.296948167752876,0.25,0.25,0.015,0.034999999999999996,12,18,94.45422251629314
928,2.1094244795481907,0.1,0.35000000000000003,0.045,0.01,24,65,93.86938933989448
1821,17.05693817395328,0.2,0.1,0.034999999999999996,0.030000000000000002,10,1,93.81315995674305
1935,5.678135763175626,0.2,0.2,0.030000000000000002,0.025,12,21,93.68924009239782
1111,1.783965165496837,0.1,0.5,0.025,0.01,36,69,93.65817118858394
2713,3.121028025046341,0.25,0.25,0.02,0.01,10,50,93.63084075139022
2561,9.839100132443498,0.25,0.15000000000000002,0.015,0.04,12,7,93.47145125821324
1192,1.6397222894213839,0.1,0.55,0.030000000000000002,0.005,31,83,93.46417049701888
555,1.7121338112190472,0.05,0.55,0.025,0.01,39,70,93.31129271143807
2088,4.055985771706648,0.2,0.3,0.030000000000000002,0.025,12,34,93.28767274925289
1220,1.9805975634359485,0.1,0.55,0.045,0.01,24,70,93.08808548148959
1392,2.1399218398403104,0.15000000000000002,0.3,0.005,0.025,53,34,93.0866000330535
689,2.6210084084776977,0.1,0.2,0.015,0.025,50,21,93.04579850095827
855,2.1629888806184083,0.1,0.3,0.045,0.01,24,62,93.00852186659156
98,2.3542327356679995,0.05,0.2,0.025,0.005,39,40,92.99219305888597
1911,5.468206818194175,0.2,0.2,0.015,0.04,21,13,92.95951590930098
2998,3.204870802604591,0.25,0.4,0.045,0.015,5,53,92.94125327553314
2927,1.8772562623172797,0.25,0.4,0.005,0.005,21,78,92.92418498470535
2537,20.615817999768478,0.25,0.1,0.030000000000000002,0.030000000000000002,8,1,92.77118099895814
2616,3.7067583235009276,0.25,0.2,0.005,0.015,21,29,92.6689580875232
1374,4.993587551744797,0.15000000000000002,0.25,0.034999999999999996,0.034999999999999996,19,18,92.38136970727875
1942,4.7288815832930835,0.2,0.2,0.034999999999999996,0.015,10,29,92.21319087421513
692,2.9151663486092114,0.1,0.2,0.015,0.04,50,13,91.82773998119016
247,2.4457711263260546,0.05,0.3,0.045,0.015,25,50,91.71641723722705
819,1.8712020335525714,0.1,0.3,0.025,0.01,36,62,91.688899644076
3204,2.8645718864951255,0.25,0.55,0.030000000000000002,0.015,8,56,91.66630036784402
1910,5.075302038721218,0.2,0.2,0.015,0.034999999999999996,21,15,91.35543669698193
487,1.9434855537405222,0.05,0.5,0.025,0.015,39,55,91.34382102580454
3161,1.75373559299173,0.25,0.55,0.005,0.005,21,83,91.19425083556996
2568,8.679017885496275,0.25,0.15000000000000002,0.02,0.030000000000000002,10,11,91.12968779771089
2253,2.3647374361411324,0.2,0.4,0.034999999999999996,0.01,10,67,91.0423912914336
138,2.086796457343592,0.05,0.25,0.005,0.04,71,16,90.77564589444626
966,1.7616630959246842,0.1,0.4,0.025,0.01,36,67,90.72564944012123
2731,3.127873794191304,0.25,0.25,0.030000000000000002,0.01,8,50,90.70834003154782
2617,3.778219502403863,0.25,0.2,0.005,0.02,21,27,90.67726805769271
2112,2.553643560374323,0.2,0.3,0.045,0.01,9,62,90.65434639328846
1315,4.308560370171583,0.15000000000000002,0.2,0.025,0.04,29,13,90.47976777360324
3048,2.918014743983753,0.25,0.45,0.030000000000000002,0.015,8,54,90.45845706349635
1868,10.638322031972217,0.2,0.15000000000000002,0.034999999999999996,0.04,10,7,90.42573727176385
1436,4.200658053709073,0.15000000000000002,0.3,0.030000000000000002,0.04,25,18,90.31414815474508
2235,2.2269836686740914,0.2,0.4,0.025,0.01,14,67,90.1928385813007
2584,9.483233568203328,0.25,0.15000000000000002,0.030000000000000002,0.030000000000000002,8,11,90.09071889793162
1565,2.7651148584270175,0.15000000000000002,0.4,0.025,0.025,29,36,89.86623289887807
820,2.0870540951582264,0.1,0.3,0.025,0.015,36,50,89.74332609180374
2007,4.369288468869681,0.2,0.25,0.030000000000000002,0.025,12,29,89.57041361182846
2760,4.368733647858377,0.25,0.25,0.045,0.02,5,36,89.55903978109674
2169,3.8099911286101262,0.2,0.35000000000000003,0.030000000000000002,0.025,12,35,89.53479152233797
892,1.7654070426418602,0.1,0.35000000000000003,0.025,0.01,36,65,89.15305565341394
2921,3.4949420417019796,0.25,0.35000000000000003,0.045,0.02,5,46,89.12102206340047
2894,3.2995086699096086,0.25,0.35000000000000003,0.030000000000000002,0.02,8,46,89.08673408755944
